order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating,revenue
1029,1517,Sushi World,Alex,2024-02-12 20:00:00,34.0,Pasta,2,76,17,Wallet,2.0,135
1030,1475,Burger Town,Cairo,2024-02-12 21:00:00,48.0,Pizza,3,295,23,Card,1.0,862
1031,1976,Pasta Point,Cairo,2024-02-12 22:00:00,36.0,Pizza,1,117,13,Card,2.0,104
1032,1708,Pasta Point,Giza,2024-02-12 23:00:00,26.0,Kebab,2,71,14,Wallet,1.0,128
1033,1862,Kebab House,Cairo,2024-02-13 00:00:00,46.0,Kebab,4,201,14,Wallet,3.0,790
1034,1644,Burger Town,Alex,2024-02-13 01:00:00,32.0,Kebab,1,89,4,Cash,1.0,85
1035,1869,Sushi World,Cairo,2024-02-13 02:00:00,41.0,Burger,1,158,15,Cash,2.0,143
1036,1770,Burger Town,Alex,2024-02-13 03:00:00,29.0,Sushi,4,123,4,Card,5.0,488
1037,1436,Pizza Hub,Alex,2024-02-13 04:00:00,27.0,Sushi,4,115,1,Card,2.0,459
1038,1022,Burger Town,Cairo,2024-02-13 05:00:00,36.0,Pizza,2,217,19,Cash,4.0,415
1039,1996,Pizza Hub,Cairo,2024-02-13 06:00:00,35.0,Burger,2,55,27,Cash,2.0,83
1040,1564,Pizza Hub,Cairo,2024-02-13 07:00:00,40.0,Kebab,3,161,24,Card,3.0,459
1041,1676,Sushi World,Cairo,2024-02-13 08:00:00,31.0,Pizza,3,67,8,Cash,3.0,193
1042,1713,Kebab House,Alex,2024-02-13 09:00:00,20.0,Burger,1,130,21,Card,3.0,109
1043,1457,Burger Town,Cairo,2024-02-13 10:00:00,29.0,Pasta,4,151,26,Wallet,1.0,578
1044,1082,Pizza Hub,Cairo,2024-02-13 11:00:00,44.0,Burger,4,286,8,Wallet,3.0,1136
1045,1144,Burger Town,Alex,2024-02-13 12:00:00,31.0,Pizza,3,264,3,Cash,2.0,789
1046,1084,Kebab House,Alex,2024-02-13 13:00:00,32.0,Sushi,1,159,14,Wallet,5.0,145
1047,1077,Kebab House,Alex,2024-02-13 14:00:00,46.0,Kebab,1,79,10,Wallet,3.0,69
1048,1456,Pasta Point,Cairo,2024-02-13 15:00:00,26.0,Pasta,3,171,0,Wallet,2.0,513
1049,1877,Kebab House,Cairo,2024-02-13 16:00:00,35.0,Burger,3,198,17,Wallet,2.981578947368421,577
1050,1000,Sushi World,Cairo,2024-02-13 17:00:00,33.0,Pizza,3,111,28,Card,1.0,305
1051,1050,Pizza Hub,Cairo,2024-02-13 18:00:00,29.0,Pizza,2,187,0,Card,5.0,374
1052,1684,Pasta Point,Alex,2024-02-13 19:00:00,23.0,Kebab,1,169,7,Cash,5.0,162
1053,1716,Sushi World,Alex,2024-02-13 20:00:00,32.0,Pizza,1,156,24,Wallet,2.0,132
1054,1771,Burger Town,Giza,2024-02-13 21:00:00,40.0,Pizza,1,190,15,Wallet,5.0,175
1055,1445,Pizza Hub,Cairo,2024-02-13 22:00:00,34.0,Kebab,3,125,25,Wallet,5.0,350
1056,1448,Kebab House,Giza,2024-02-13 23:00:00,38.0,Pasta,3,58,27,Cash,1.0,147
1057,1880,Pizza Hub,Giza,2024-02-14 00:00:00,56.0,Sushi,3,245,21,Card,2.0,714
1058,1487,Burger Town,Giza,2024-02-14 01:00:00,30.0,Sushi,3,88,17,Wallet,5.0,247
1059,1799,Pasta Point,Cairo,2024-02-14 02:00:00,38.0,Burger,4,73,21,Card,2.0,271
1060,1033,Pasta Point,Cairo,2024-02-14 03:00:00,28.0,Pasta,3,174,8,Cash,3.0,514
1061,1347,Pasta Point,Alex,2024-02-14 04:00:00,24.0,Burger,2,167,11,Card,1.0,323
1062,1094,Kebab House,Cairo,2024-02-14 05:00:00,27.0,Sushi,4,83,18,Wallet,1.0,314
1063,1071,Sushi World,Cairo,2024-02-14 06:00:00,29.0,Kebab,4,280,24,Card,1.0,1096
1064,1550,Sushi World,Alex,2024-02-14 07:00:00,39.0,Pizza,3,110,17,Card,4.0,313
1065,1153,Pizza Hub,Alex,2024-02-14 08:00:00,63.0,Sushi,1,218,26,Cash,2.0,192
1066,1249,Kebab House,Alex,2024-02-14 09:00:00,26.0,Pasta,3,182,4,Cash,3.0,542
1067,1673,Pasta Point,Giza,2024-02-14 10:00:00,30.0,Sushi,1,128,26,Cash,5.0,102
1068,1437,Pasta Point,Alex,2024-02-14 11:00:00,34.0,Pasta,3,99,1,Cash,3.0,296
1069,1117,Burger Town,Cairo,2024-02-14 12:00:00,39.0,Pasta,3,181,6,Card,2.0,537
1070,1770,Burger Town,Cairo,2024-02-14 13:00:00,38.0,Pasta,1,100,26,Card,1.0,74
1071,1890,Pasta Point,Alex,2024-02-14 14:00:00,50.0,Burger,1,101,9,Cash,4.0,92
1072,1305,Pasta Point,Cairo,2024-02-14 15:00:00,20.0,Kebab,1,171,14,Cash,2.0,157
1073,1267,Kebab House,Cairo,2024-02-14 16:00:00,20.0,Sushi,1,216,24,Wallet,2.0,192
1074,1960,Sushi World,Cairo,2024-02-14 17:00:00,35.0,Kebab,2,299,6,Wallet,5.0,592
1075,1053,Burger Town,Alex,2024-02-14 18:00:00,48.0,Pizza,1,57,27,Cash,3.0,30
1076,1235,Sushi World,Alex,2024-02-14 19:00:00,20.0,Sushi,3,162,4,Card,3.0,482
1078,1989,Pasta Point,Alex,2024-02-14 21:00:00,41.0,Kebab,2,137,19,Card,4.0,255
1079,1733,Sushi World,Giza,2024-02-14 22:00:00,37.0,Pizza,1,294,27,Card,1.0,267
1080,1762,Pasta Point,Cairo,2024-02-14 23:00:00,21.0,Pasta,3,77,19,Wallet,1.0,212
1081,1824,Pasta Point,Giza,2024-02-15 00:00:00,23.0,Sushi,2,168,14,Cash,4.0,322
1082,1400,Pizza Hub,Giza,2024-02-15 01:00:00,23.0,Sushi,3,156,9,Cash,5.0,459
1083,1623,Sushi World,Cairo,2024-02-15 02:00:00,36.0,Pizza,2,76,23,Card,2.0,129
1084,1766,Sushi World,Cairo,2024-02-15 03:00:00,27.0,Pasta,2,242,25,Cash,3.0,459
1085,1302,Pasta Point,Cairo,2024-02-15 04:00:00,40.0,Sushi,4,211,28,Wallet,2.0,816
1087,1206,Pizza Hub,Alex,2024-02-15 06:00:00,233.0,Sushi,1,150,13,Cash,2.0,137
1088,1228,Pasta Point,Cairo,2024-02-15 07:00:00,21.0,Pasta,4,111,25,Cash,5.0,419
1089,1852,Burger Town,Cairo,2024-02-15 08:00:00,31.0,Pizza,2,111,25,Wallet,5.0,197
1090,1909,Burger Town,Alex,2024-02-15 09:00:00,28.0,Sushi,3,215,9,Cash,4.0,636
1091,1577,Pizza Hub,Cairo,2024-02-15 10:00:00,35.0,Kebab,3,75,16,Card,2.0,209
1092,1074,Kebab House,Cairo,2024-02-15 11:00:00,20.0,Pasta,1,170,20,Cash,2.0,150
1093,1434,Pasta Point,Giza,2024-02-15 12:00:00,35.0,Burger,4,73,13,Card,4.0,279
1094,1102,Sushi World,Giza,2024-02-15 13:00:00,41.0,Pizza,1,88,1,Cash,4.0,87
1095,1421,Pizza Hub,Cairo,2024-02-15 14:00:00,57.0,Kebab,2,173,15,Cash,5.0,331
1096,1703,Kebab House,Cairo,2024-02-15 15:00:00,29.0,Sushi,4,70,12,Wallet,5.0,268
1097,1763,Sushi World,Cairo,2024-02-15 16:00:00,38.0,Burger,1,143,26,Card,2.0,117
1098,1737,Burger Town,Giza,2024-02-15 17:00:00,20.0,Pizza,3,224,8,Wallet,5.0,664
1099,1805,Burger Town,Cairo,2024-02-15 18:00:00,20.0,Pasta,3,164,6,Cash,5.0,486
1100,1305,Sushi World,Cairo,2024-02-15 19:00:00,45.0,Burger,1,225,15,Wallet,2.0,210
1101,1097,Pizza Hub,Cairo,2024-02-15 20:00:00,34.0,Burger,1,170,9,Cash,4.0,161
1102,1849,Burger Town,Alex,2024-02-15 21:00:00,35.0,Kebab,1,62,23,Cash,2.0,39
1103,1797,Pasta Point,Alex,2024-02-15 22:00:00,20.0,Pizza,2,278,21,Cash,1.0,535
1104,1334,Sushi World,Alex,2024-02-15 23:00:00,41.0,Kebab,2,180,8,Card,2.0,352
1105,1858,Sushi World,Cairo,2024-02-16 00:00:00,57.0,Kebab,3,209,21,Card,1.0,606
1106,1434,Burger Town,Giza,2024-02-16 01:00:00,40.0,Sushi,2,212,22,Card,2.0,402
1107,1446,Pizza Hub,Cairo,2024-02-16 02:00:00,38.0,Pasta,2,68,6,Wallet,1.0,130
1108,1993,Pasta Point,Cairo,2024-02-16 03:00:00,35.0,Burger,4,191,15,Cash,1.0,749
1109,1307,Pizza Hub,Alex,2024-02-16 04:00:00,20.0,Pizza,2,225,8,Wallet,2.0,442
1110,1248,Kebab House,Cairo,2024-02-16 05:00:00,51.0,Pasta,4,263,26,Wallet,5.0,1026
1111,1165,Kebab House,Giza,2024-02-16 06:00:00,27.0,Pasta,2,130,23,Cash,3.0,237
1112,1480,Burger Town,Alex,2024-02-16 07:00:00,41.0,Pizza,3,172,28,Wallet,5.0,488
1113,1983,Burger Town,Cairo,2024-02-16 08:00:00,292.0,Pasta,1,117,16,Cash,2.981578947368421,101
1114,1334,Burger Town,Cairo,2024-02-16 09:00:00,20.0,Sushi,3,222,19,Cash,2.0,647
1115,1541,Kebab House,Cairo,2024-02-16 10:00:00,35.0,Pasta,2,281,6,Cash,2.0,556
1116,1758,Pizza Hub,Giza,2024-02-16 11:00:00,30.0,Sushi,1,68,10,Cash,2.0,58
1117,1105,Pizza Hub,Cairo,2024-02-16 12:00:00,52.0,Burger,1,113,7,Wallet,2.0,106
1118,1562,Burger Town,Alex,2024-02-16 13:00:00,34.0,Burger,1,150,6,Wallet,3.0,144
1119,1080,Pasta Point,Cairo,2024-02-16 14:00:00,20.0,Kebab,4,115,27,Wallet,4.0,433
1120,1132,Pizza Hub,Cairo,2024-02-16 15:00:00,45.0,Sushi,3,256,18,Card,1.0,750
1121,1796,Kebab House,Cairo,2024-02-16 16:00:00,27.0,Burger,4,115,19,Wallet,3.0,441
1122,1899,Sushi World,Alex,2024-02-16 17:00:00,43.0,Pasta,1,124,11,Wallet,5.0,113
1123,1137,Sushi World,Cairo,2024-02-16 18:00:00,35.0,Pizza,3,94,6,Card,4.0,276
1124,1183,Sushi World,Giza,2024-02-16 19:00:00,20.0,Pizza,3,136,7,Cash,4.0,401
1125,1400,Pasta Point,Cairo,2024-02-16 20:00:00,36.0,Sushi,2,251,6,Cash,2.0,496
1126,1329,Burger Town,Alex,2024-02-16 21:00:00,61.0,Kebab,4,116,5,Cash,3.0,459
1127,1784,Kebab House,Alex,2024-02-16 22:00:00,40.0,Pasta,4,246,24,Card,5.0,960
1128,1507,Pasta Point,Alex,2024-02-16 23:00:00,34.0,Sushi,2,52,8,Wallet,2.0,96
1129,1851,Kebab House,Alex,2024-02-17 00:00:00,35.0,Pizza,4,215,26,Wallet,2.0,834
1130,1983,Kebab House,Cairo,2024-02-17 01:00:00,37.0,Sushi,1,254,12,Wallet,1.0,242
1131,1068,Burger Town,Giza,2024-02-17 02:00:00,37.0,Pasta,1,219,6,Wallet,4.0,213
1132,1545,Sushi World,Cairo,2024-02-17 03:00:00,21.0,Burger,4,260,7,Card,2.981578947368421,1033
1133,1773,Burger Town,Alex,2024-02-17 04:00:00,37.0,Pasta,2,217,21,Wallet,4.0,413
1134,1052,Pasta Point,Alex,2024-02-17 05:00:00,47.0,Burger,3,227,16,Cash,3.0,665
1135,1449,Pasta Point,Cairo,2024-02-17 06:00:00,24.0,Burger,4,212,16,Card,1.0,832
1136,1204,Pasta Point,Alex,2024-02-17 07:00:00,52.0,Burger,3,73,15,Card,2.0,204
1137,1125,Burger Town,Cairo,2024-02-17 08:00:00,33.0,Sushi,2,137,21,Cash,1.0,253
1138,1746,Kebab House,Cairo,2024-02-17 09:00:00,24.0,Pizza,3,66,1,Cash,2.0,197
1139,1042,Kebab House,Alex,2024-02-17 10:00:00,46.0,Sushi,2,89,29,Wallet,1.0,149
1140,1751,Pizza Hub,Cairo,2024-02-17 11:00:00,31.0,Pizza,2,251,7,Cash,2.0,495
1141,1970,Pasta Point,Cairo,2024-02-17 12:00:00,44.0,Pasta,1,243,16,Card,4.0,227
1142,1882,Kebab House,Alex,2024-02-17 13:00:00,31.0,Kebab,1,221,12,Card,4.0,209
1143,1110,Pizza Hub,Alex,2024-02-17 14:00:00,34.0,Pasta,2,200,17,Card,4.0,383
1144,1760,Kebab House,Giza,2024-02-17 15:00:00,40.0,Sushi,4,55,23,Wallet,4.0,197
1145,1662,Pasta Point,Cairo,2024-02-17 16:00:00,38.0,Sushi,1,243,27,Wallet,1.0,216
1146,1182,Sushi World,Giza,2024-02-17 17:00:00,20.0,Pizza,2,198,21,Cash,2.0,375
1147,1847,Pasta Point,Cairo,2024-02-17 18:00:00,21.0,Sushi,3,168,27,Wallet,4.0,477
1148,1094,Burger Town,Cairo,2024-02-17 19:00:00,46.0,Burger,3,169,9,Wallet,1.0,498
1149,1970,Kebab House,Cairo,2024-02-17 20:00:00,35.0,Sushi,4,84,1,Card,2.0,335
1150,1373,Kebab House,Cairo,2024-02-17 21:00:00,28.0,Pizza,3,162,1,Card,1.0,485
1151,1911,Burger Town,Cairo,2024-02-17 22:00:00,20.0,Pizza,3,78,26,Cash,4.0,208
1152,1519,Burger Town,Giza,2024-02-17 23:00:00,22.0,Burger,2,56,13,Card,3.0,99
1153,1899,Sushi World,Cairo,2024-02-18 00:00:00,20.0,Pizza,3,270,15,Wallet,1.0,795
1154,1359,Kebab House,Cairo,2024-02-18 01:00:00,33.0,Kebab,3,102,6,Cash,4.0,300
1155,1899,Kebab House,Cairo,2024-02-18 02:00:00,27.0,Pasta,3,214,20,Cash,5.0,622
1156,1695,Sushi World,Alex,2024-02-18 03:00:00,23.0,Sushi,3,72,20,Card,2.981578947368421,196
1157,1280,Pizza Hub,Cairo,2024-02-18 04:00:00,34.0,Kebab,2,146,23,Card,4.0,269
1158,1194,Sushi World,Alex,2024-02-18 05:00:00,39.0,Sushi,3,185,11,Card,5.0,544
1159,1863,Pasta Point,Alex,2024-02-18 06:00:00,60.0,Kebab,4,125,27,Cash,1.0,473
1160,1194,Kebab House,Cairo,2024-02-18 07:00:00,20.0,Sushi,1,287,22,Card,1.0,265
1161,1666,Burger Town,Cairo,2024-02-18 08:00:00,48.0,Burger,4,225,27,Wallet,5.0,873
1162,1092,Pasta Point,Alex,2024-02-18 09:00:00,46.0,Pizza,1,59,13,Cash,5.0,46
1163,1671,Kebab House,Cairo,2024-02-18 10:00:00,25.0,Pizza,4,256,24,Card,2.0,1000
1164,1945,Sushi World,Alex,2024-02-18 11:00:00,37.0,Burger,1,166,3,Wallet,1.0,163
1165,1060,Pasta Point,Alex,2024-02-18 12:00:00,29.0,Kebab,1,73,25,Wallet,5.0,48
1166,1633,Kebab House,Cairo,2024-02-18 13:00:00,37.0,Pasta,1,267,3,Card,3.0,264
1167,1050,Pizza Hub,Alex,2024-02-18 14:00:00,53.0,Kebab,1,224,17,Wallet,3.0,207
1168,1402,Pizza Hub,Alex,2024-02-18 15:00:00,42.0,Pizza,2,283,2,Cash,5.0,564
1169,1788,Burger Town,Giza,2024-02-18 16:00:00,41.0,Pasta,4,230,0,Cash,2.0,920
1170,1004,Kebab House,Alex,2024-02-18 17:00:00,29.0,Sushi,1,88,16,Wallet,1.0,72
1171,1465,Pizza Hub,Cairo,2024-02-18 18:00:00,20.0,Pasta,4,299,6,Cash,3.0,1190
1172,1603,Sushi World,Alex,2024-02-18 19:00:00,35.0,Kebab,3,244,29,Card,2.981578947368421,703
1173,1681,Kebab House,Alex,2024-02-18 20:00:00,49.0,Burger,1,115,15,Wallet,5.0,100
1174,1828,Sushi World,Cairo,2024-02-18 21:00:00,20.0,Sushi,4,55,29,Cash,4.0,191
1175,1533,Sushi World,Giza,2024-02-18 22:00:00,22.0,Kebab,2,70,4,Card,5.0,136
1176,1404,Pizza Hub,Alex,2024-02-18 23:00:00,36.0,Sushi,4,122,18,Card,2.0,470
1177,1837,Kebab House,Cairo,2024-02-19 00:00:00,23.0,Pasta,1,123,6,Cash,3.0,117
1178,1512,Pasta Point,Alex,2024-02-19 01:00:00,25.0,Pizza,3,85,13,Wallet,4.0,242
1179,1644,Pizza Hub,Giza,2024-02-19 02:00:00,29.0,Kebab,4,180,1,Card,3.0,719
1180,1232,Pizza Hub,Alex,2024-02-19 03:00:00,20.0,Burger,3,282,2,Card,3.0,844
1181,1523,Kebab House,Giza,2024-02-19 04:00:00,23.0,Pasta,2,265,16,Card,2.0,514
1182,1345,Kebab House,Cairo,2024-02-19 05:00:00,43.0,Kebab,4,263,15,Card,5.0,1037
1183,1045,Sushi World,Alex,2024-02-19 06:00:00,20.0,Burger,4,290,7,Wallet,2.0,1153
1184,1545,Kebab House,Giza,2024-02-19 07:00:00,20.0,Kebab,2,255,17,Cash,5.0,493
1185,1944,Sushi World,Giza,2024-02-19 08:00:00,35.0,Pasta,2,219,14,Cash,4.0,424
1186,1077,Pizza Hub,Cairo,2024-02-19 09:00:00,43.0,Kebab,2,222,6,Cash,2.0,438
1187,1729,Burger Town,Giza,2024-02-19 10:00:00,32.0,Sushi,1,93,26,Card,2.0,67
1188,1812,Pasta Point,Cairo,2024-02-19 11:00:00,29.0,Pasta,1,140,8,Wallet,1.0,132
1189,1922,Pizza Hub,Alex,2024-02-19 12:00:00,35.0,Kebab,4,210,5,Cash,2.0,835
1190,1072,Kebab House,Alex,2024-02-19 13:00:00,20.0,Pizza,4,109,17,Wallet,1.0,419
1191,1793,Pasta Point,Alex,2024-02-19 14:00:00,40.0,Kebab,4,263,17,Cash,5.0,1035
1192,1248,Burger Town,Alex,2024-02-19 15:00:00,35.0,Sushi,3,142,24,Card,5.0,402
1193,1046,Burger Town,Alex,2024-02-19 16:00:00,30.0,Burger,2,260,25,Cash,5.0,495
1194,1120,Sushi World,Cairo,2024-02-19 17:00:00,47.0,Burger,4,132,23,Card,1.0,505
1195,1213,Pasta Point,Alex,2024-02-19 18:00:00,21.0,Burger,2,247,13,Card,5.0,481
1196,1238,Sushi World,Cairo,2024-02-19 19:00:00,48.0,Pizza,1,286,13,Cash,3.0,273
1197,1055,Pizza Hub,Alex,2024-02-19 20:00:00,178.0,Sushi,2,132,13,Wallet,2.0,251
1198,1349,Pasta Point,Cairo,2024-02-19 21:00:00,30.0,Pasta,3,126,24,Card,1.0,354
1199,1106,Pizza Hub,Alex,2024-02-19 22:00:00,34.0,Burger,3,75,3,Wallet,5.0,222
1200,1830,Sushi World,Cairo,2024-02-19 23:00:00,33.0,Sushi,2,263,3,Cash,3.0,523
1201,1047,Pasta Point,Alex,2024-02-20 00:00:00,49.0,Kebab,3,70,14,Card,2.981578947368421,196
1202,1572,Sushi World,Cairo,2024-02-20 01:00:00,22.0,Pizza,3,277,14,Wallet,2.0,817
1203,1336,Pasta Point,Alex,2024-02-20 02:00:00,25.0,Sushi,1,169,17,Card,5.0,152
1204,1025,Sushi World,Alex,2024-02-20 03:00:00,47.0,Sushi,4,179,13,Cash,3.0,703
1205,1803,Burger Town,Alex,2024-02-20 04:00:00,27.0,Pasta,3,224,25,Card,1.0,647
1206,1256,Sushi World,Cairo,2024-02-20 05:00:00,45.0,Sushi,4,157,0,Cash,5.0,628
1207,1007,Burger Town,Cairo,2024-02-20 06:00:00,55.0,Pasta,2,207,9,Wallet,2.0,405
1208,1624,Sushi World,Cairo,2024-02-20 07:00:00,30.0,Pizza,2,76,28,Card,2.0,124
1209,1866,Pasta Point,Cairo,2024-02-20 08:00:00,43.0,Pizza,3,120,19,Wallet,2.0,341
1210,1252,Pasta Point,Alex,2024-02-20 09:00:00,21.0,Kebab,2,197,9,Cash,5.0,385
1211,1691,Pasta Point,Alex,2024-02-20 10:00:00,44.0,Pasta,1,99,9,Cash,4.0,90
1212,1718,Kebab House,Alex,2024-02-20 11:00:00,37.0,Pasta,3,144,26,Wallet,4.0,406
1213,1302,Pizza Hub,Cairo,2024-02-20 12:00:00,40.0,Burger,3,72,23,Wallet,4.0,193
1214,1638,Pasta Point,Giza,2024-02-20 13:00:00,27.0,Burger,3,190,1,Cash,2.981578947368421,569
1215,1055,Burger Town,Giza,2024-02-20 14:00:00,20.0,Kebab,2,130,28,Wallet,5.0,232
1216,1725,Pasta Point,Cairo,2024-02-20 15:00:00,41.0,Pizza,2,181,27,Cash,2.0,335
1217,1525,Kebab House,Alex,2024-02-20 16:00:00,20.0,Burger,3,298,26,Wallet,3.0,868
1218,1473,Burger Town,Cairo,2024-02-20 17:00:00,35.0,Sushi,4,191,7,Cash,4.0,757
1219,1027,Kebab House,Alex,2024-02-20 18:00:00,46.0,Pizza,2,69,0,Cash,1.0,138
1220,1982,Burger Town,Cairo,2024-02-20 19:00:00,37.0,Sushi,2,173,0,Card,3.0,346
1221,1077,Sushi World,Cairo,2024-02-20 20:00:00,58.0,Pasta,3,62,3,Cash,3.0,183
1222,1215,Pizza Hub,Alex,2024-02-20 21:00:00,47.0,Pizza,4,52,6,Cash,5.0,202
1223,1385,Pizza Hub,Cairo,2024-02-20 22:00:00,27.0,Kebab,3,267,8,Card,3.0,793
1224,1364,Kebab House,Cairo,2024-02-20 23:00:00,35.0,Pasta,2,267,15,Card,5.0,519
1225,1665,Pizza Hub,Alex,2024-02-21 00:00:00,34.0,Pasta,3,259,4,Wallet,1.0,773
1226,1525,Kebab House,Alex,2024-02-21 01:00:00,20.0,Sushi,3,273,1,Wallet,2.981578947368421,818
1227,1698,Kebab House,Cairo,2024-02-21 02:00:00,23.0,Pasta,3,255,27,Cash,2.0,738
1228,1311,Kebab House,Cairo,2024-02-21 03:00:00,28.0,Burger,4,224,22,Wallet,4.0,874
1229,1882,Pizza Hub,Giza,2024-02-21 04:00:00,20.0,Pizza,3,180,10,Wallet,4.0,530
1230,1006,Kebab House,Cairo,2024-02-21 05:00:00,35.0,Burger,2,178,17,Cash,1.0,339
1231,1002,Pizza Hub,Cairo,2024-02-21 06:00:00,32.0,Sushi,3,139,24,Card,2.0,393
1232,1622,Kebab House,Alex,2024-02-21 07:00:00,20.0,Sushi,4,201,24,Card,2.981578947368421,780
1233,1918,Pasta Point,Cairo,2024-02-21 08:00:00,39.0,Pizza,1,290,18,Cash,3.0,272
1234,1749,Kebab House,Alex,2024-02-21 09:00:00,43.0,Pasta,4,84,12,Cash,5.0,324
1235,1362,Burger Town,Cairo,2024-02-21 10:00:00,35.0,Kebab,3,63,23,Cash,4.0,166
1236,1750,Kebab House,Alex,2024-02-21 11:00:00,35.0,Sushi,1,244,10,Cash,2.981578947368421,234
1237,1507,Sushi World,Giza,2024-02-21 12:00:00,42.0,Pizza,3,190,19,Cash,2.0,551
1238,1273,Kebab House,Alex,2024-02-21 13:00:00,35.0,Kebab,4,224,18,Cash,1.0,878
1239,1505,Burger Town,Cairo,2024-02-21 14:00:00,38.0,Pasta,1,99,16,Wallet,2.981578947368421,83
1240,1805,Burger Town,Alex,2024-02-21 15:00:00,25.0,Sushi,1,127,4,Wallet,5.0,123
1241,1738,Pizza Hub,Alex,2024-02-21 16:00:00,38.0,Pizza,3,262,12,Wallet,1.0,774
1242,1882,Pasta Point,Alex,2024-02-21 17:00:00,49.0,Pizza,3,203,29,Card,4.0,580
1243,1014,Kebab House,Cairo,2024-02-21 18:00:00,27.0,Pizza,4,52,26,Cash,4.0,182
1244,1191,Pizza Hub,Cairo,2024-02-21 19:00:00,60.0,Sushi,3,228,19,Cash,2.0,665
1245,1984,Pasta Point,Giza,2024-02-21 20:00:00,28.0,Kebab,1,89,0,Wallet,2.0,89
1246,1630,Kebab House,Cairo,2024-02-21 21:00:00,35.0,Pizza,2,245,9,Card,3.0,481
1247,1484,Sushi World,Cairo,2024-02-21 22:00:00,26.0,Pasta,2,213,7,Wallet,3.0,419
1248,1027,Kebab House,Cairo,2024-02-21 23:00:00,37.0,Pizza,4,100,23,Cash,2.0,377
1249,1713,Burger Town,Cairo,2024-02-22 00:00:00,20.0,Kebab,3,284,28,Cash,3.0,824
1250,1038,Burger Town,Alex,2024-02-22 01:00:00,28.0,Sushi,4,50,7,Wallet,1.0,193
1251,1952,Sushi World,Alex,2024-02-22 02:00:00,21.0,Pizza,2,153,18,Wallet,4.0,288
1252,1272,Pizza Hub,Alex,2024-02-22 03:00:00,36.0,Pizza,2,288,5,Cash,3.0,571
1253,1230,Pasta Point,Cairo,2024-02-22 04:00:00,46.0,Pasta,3,210,11,Wallet,3.0,619
1254,1085,Kebab House,Cairo,2024-02-22 05:00:00,42.0,Pasta,1,184,27,Cash,1.0,157
1255,1473,Burger Town,Cairo,2024-02-22 06:00:00,20.0,Pizza,3,166,6,Wallet,5.0,492
1256,1125,Pizza Hub,Giza,2024-02-22 07:00:00,59.0,Pizza,2,165,15,Card,2.0,315
1257,1811,Sushi World,Alex,2024-02-22 08:00:00,38.0,Pasta,1,101,8,Cash,1.0,93
1258,1536,Burger Town,Alex,2024-02-22 09:00:00,25.0,Kebab,4,169,20,Card,5.0,656
1259,1144,Sushi World,Cairo,2024-02-22 10:00:00,36.0,Burger,2,188,24,Wallet,1.0,352
1260,1524,Kebab House,Cairo,2024-02-22 11:00:00,37.0,Burger,4,204,21,Card,4.0,795
1261,1211,Pasta Point,Cairo,2024-02-22 12:00:00,26.0,Pizza,1,191,9,Wallet,1.0,182
1262,1024,Burger Town,Cairo,2024-02-22 13:00:00,37.0,Pasta,4,135,9,Card,1.0,531
1263,1579,Burger Town,Alex,2024-02-22 14:00:00,27.0,Sushi,2,257,9,Card,4.0,505
1264,1393,Kebab House,Cairo,2024-02-22 15:00:00,30.0,Sushi,3,95,19,Card,2.0,266
1265,1066,Pizza Hub,Cairo,2024-02-22 16:00:00,26.0,Burger,4,125,28,Cash,5.0,472
1266,1232,Pasta Point,Giza,2024-02-22 17:00:00,20.0,Kebab,2,290,15,Card,2.981578947368421,565
1267,1108,Burger Town,Cairo,2024-02-22 18:00:00,35.0,Burger,2,287,0,Wallet,2.981578947368421,574
1268,1145,Pasta Point,Cairo,2024-02-22 19:00:00,42.0,Pizza,1,59,16,Wallet,1.0,43
1269,1110,Burger Town,Alex,2024-02-22 20:00:00,41.0,Kebab,2,201,29,Cash,3.0,373
1270,1227,Pasta Point,Cairo,2024-02-22 21:00:00,44.0,Sushi,3,110,25,Cash,4.0,305
1271,1110,Sushi World,Giza,2024-02-22 22:00:00,38.0,Pasta,3,287,20,Wallet,2.981578947368421,841
1272,1469,Burger Town,Alex,2024-02-22 23:00:00,28.0,Pasta,4,67,28,Card,5.0,240
1273,1033,Pasta Point,Cairo,2024-02-23 00:00:00,45.0,Pizza,4,135,13,Wallet,2.0,527
1274,1622,Pizza Hub,Alex,2024-02-23 01:00:00,20.0,Burger,4,186,18,Cash,2.0,726
1275,1775,Sushi World,Cairo,2024-02-23 02:00:00,24.0,Pizza,4,194,20,Cash,3.0,756
1276,1935,Sushi World,Alex,2024-02-23 03:00:00,23.0,Pasta,3,279,20,Wallet,4.0,817
1277,1368,Pizza Hub,Giza,2024-02-23 04:00:00,47.0,Sushi,1,177,16,Card,4.0,161
1278,1747,Pasta Point,Cairo,2024-02-23 05:00:00,46.0,Pasta,4,153,13,Card,2.0,599
1279,1594,Kebab House,Giza,2024-02-23 06:00:00,40.0,Kebab,1,235,7,Cash,4.0,228
1280,1553,Pizza Hub,Alex,2024-02-23 07:00:00,47.0,Pasta,2,190,20,Wallet,3.0,360
1281,1424,Pasta Point,Cairo,2024-02-23 08:00:00,24.0,Pasta,2,227,20,Wallet,3.0,434
1282,1612,Pizza Hub,Cairo,2024-02-23 09:00:00,39.0,Kebab,4,150,8,Cash,5.0,592
